PG.ProteinAccessions,PG.ProteinNames,GAERS_602_SCx,GAERS_601_SCx,GAERS_625_SCx,GAERS_614_SCx,GAERS_628_SCx,GAERS_590_SCx,NEC_601_SCx,NEC_687_SCx,NEC602_SCx,NEC_603_SCx,NEC_688_SCx,NEC_604_SCx
F1LVF9;Q68FV8,F1LVF9_RAT,559864.5,744116.75,15650.2168,201533.875,770884,527985.5,78466.85156,215519.5781,815953.0625,4959.65625,636978.4375,665440.4375
F1LVR0,F1LVR0_RAT,10335.33789,11172.51074,16357.69824,14371.97168,14613.11035,17132.08398,10795.28613,10678.39063,15393.16992,6789.622559,2938.610596,11855.40039
F1LVR4,F1LVR4_RAT,136389.0625,142673.1094,144177.1563,143700.7969,136174.7031,144286.4063,137262.7813,179459.0938,147917.2344,135038.6406,142921.1563,148830.2344
F1LVV3,F1LVV3_RAT,34381.21484,27833.875,33079.30859,36987.76172,30722.31836,33692.42578,33619.91016,35236.98438,26718.125,27289.22461,29346.77344,27613.23242
F1LVV4,F1LVV4_RAT,20732.59766,28029.01758,28652.17969,28440.68555,25299.20508,37047.87109,28161.93359,23952.94141,25654.19531,24957.0293,29088.20313,29009.45898
F1LVX2,F1LVX2_RAT,10429.50098,3081.793945,15047.77344,17114.95508,14107.72656,14661.53418,19172.73633,16875.22461,13890.80957,14724.79395,19400.30078,15298.12109
F1LVX6,F1LVX6_RAT,35556.45703,34835.61719,38440.95313,36081.19531,34146.78516,35034.60547,46516.51172,33876.48438,36621.25,40387.67578,45490.03125,35385.23828
F1LVY9,F1LVY9_RAT,60379.52344,65745.21875,51914.375,44179.28906,55873.41406,3234.933105,55209.67578,43266.82813,38598.82031,41743.51563,50087.59375,28871.37109
F1LVZ9,F1LVZ9_RAT,26664.16992,25713.03516,35204.21484,31079.95703,30750.19922,34926.11328,32510.49219,38417.09766,30185.56445,35295.21875,38068.94922,34289.98828
F1LW74,F1LW74_RAT,9784.079102,8688.508789,7606.503418,22742.49414,4880.822754,6619.430176,20818.53711,12475.29492,11399.09766,16628.16406,21003.26563,16194.66113
F1LW77,F1LW77_RAT,29080.11328,35628.19141,24629.20313,30565.75781,23413.42188,25441.96094,27972.59766,26277.93359,19513.76953,27344.61914,28474.5918,23179.84961
F1LW91;F7FF45,F1LW91_RAT,6289.132813,2847.715088,15570.00098,8445.414063,16675.89063,20477.85547,18884.92383,14645.37012,6725.665527,25338.0332,13097.9502,4933.460449
F1LWE6,F1LWE6_RAT,33215.22266,39648.74609,35505.08594,39228.96094,48912.95703,38289.79297,39174.72656,41093.34375,39471.03906,36376.55078,31264.07422,37061.14453
F1LWG2,F1LWG2_RAT,95368.67969,99917.90625,101536.2031,83691.82031,98547.15625,100749.6875,94904.55469,107594.0703,90577.92969,86071.75,95080.92188,109366.8906
F1LWG4,F1LWG4_RAT,53815.82422,50872.60938,53536.88672,61471.51953,51133.97266,61073.28906,46671.95313,61858.48047,68912.22656,49907.72656,43254.79297,52678.00781
F1LWK7,F1LWK7_RAT,65490.00781,61647.91016,66343.86719,66596.78125,65780.03906,67060.46875,67027.15625,67659.38281,83450.98438,70272.33594,56998.19922,69891.40625
F1LWK9,F1LWK9_RAT,46793.96875,37306.83984,34857.67578,29559.53711,47464.74609,30292.35547,36113.61328,27628.07422,26711.36328,38000.28906,34797.34375,40897.17188
F1LWM8,F1LWM8_RAT,13358.27148,20816.0625,20901.38281,18082.82031,28465.16016,18281.47656,31296.63867,11173.74316,13020.64746,15540.7168,15574.30762,20209.67969
F1LWN1,F1LWN1_RAT,54873.02734,5045.070313,53305.53125,44396.90234,56061.35547,43552.29297,50208.66797,36693.73438,39270.84766,42448.34375,51985.81641,44425.57031
F1LWT1,F1LWT1_RAT,77112.41406,59974.15625,74842.02344,60186.46094,63217.98438,69390.42969,57385.61328,85069.82813,48480.78516,63128.92578,70565.50781,72609.67969
F1LWZ8,F1LWZ8_RAT,6019.007324,7686.998047,8221.404297,12769.75781,3080.351318,5376.914551,13259.38379,7534.444824,6827.885742,4772.04834,6283.688965,6198.62207
F1LX07,F1LX07_RAT,2744767,2727284.5,2922254.75,2518360.25,2521035,2687670,2400349,2135415,2276586.5,2021094.25,2130218.5,2186642.75
F1LX13;Q9QYJ6,F1LX13_RAT,17946.35547,9354.131836,4800.866211,5937.539063,16901.25586,3308.675537,17262.66406,28577.97656,6351.44043,5153.033691,5931.188477,2899.943604
F1LX20,F1LX20_RAT,5838.498535,9804.760742,14229.35449,13561.22949,12037.51367,8455.754883,12546.11133,15969.57324,15968.85938,15946.03613,16636.19727,8844.560547
F1LX28,F1LX28_RAT,6769.629883,3699.015625,14313.11719,8606.606445,12138.32031,8605.038086,24924.0625,30834.48242,30004.07031,3600.049805,32349.77734,27704.6875
F1LX47;F1M7Z2,F1LX47_RAT,753613.75,721071.875,755262.0625,896674.1875,798243.3125,764889.375,827225.4375,834557.75,823925.5,662492.3125,709307.625,747077.6875
F1LX57;P0C6P6;Q8CHJ4,F1LX57_RAT,237094.1406,232536.8438,212641.3438,213584.1875,216385.4219,216260.9219,206154.4063,189110.4375,193564.2344,171139.625,190027.375,217901.8438
F1LXA0,F1LXA0_RAT,603330.8125,594696.375,580652.9375,685589.5625,591591.9375,620648.125,555252.5625,581825.625,712073.4375,503575.3125,539775.875,642392.75
F1LXA9,F1LXA9_RAT,24984.48438,21881.58984,23749.9707,26033.09766,17156.81055,26200.64258,25851.9707,24972.63477,27450.89063,25203.55078,26173.5918,17461.96094
F1LXC7,F1LXC7_RAT,57103.25,59405.80078,56659.61328,76489.54688,52414.63672,56862.17578,58461.44531,64998.86719,75652.44531,49452.14063,48980.75391,66220.88281
F1LXD6,F1LXD6_RAT,83392.17969,76131.19531,88650.85938,69414.25781,77393.10156,85329.8125,83651.32813,91997.625,73791.14063,86819.09375,84796.60938,88403.50781
F1LXF1,F1LXF1_RAT,45718.93359,44058.57813,39194.95703,42873.61328,48453.86328,52591.89063,61545.10938,43970.5,49417.57422,47698.60938,39951.32422,40897.97266
F1LXF5,F1LXF5_RAT,95171.73438,124857.1172,55053.64453,130739.6016,55458.34766,154281.9531,120501.1094,129175.4922,176649.1406,147950.6406,140353.9375,161193.625
F1LXJ9,F1LXJ9_RAT,39977.44531,4911.486328,31967.95313,14823.68652,30240.70703,38703.98828,3392.45166,36464.57813,37930.37891,40609.27344,2570.658447,31998.53906
F1LXQ7,F1LXQ7_RAT,41443.46875,45418.80469,41244.82422,40553.17188,39042.16406,45721.23047,44533.57813,39533.95703,45875.29688,55773.07031,47594.95703,46463.34766
F1LXV0;Q63531,F1LXV0_RAT,6853.043945,7664.113281,6436.92334,2717.779541,5954,5682.611328,5343.960449,5689.425781,7029.495605,9064.982422,6564.379883,6180.167969
F1LY09,F1LY09_RAT,211178.2344,184838.5781,217360.4688,213757.6719,171615.0625,219036.6563,200997.7656,251995.0625,192920.4063,184019.0156,180412.5625,199210.0938
F1LY78,F1LY78_RAT,15326.68945,7467.57373,11195.87305,14222.67676,14820.80371,11944.80664,5618.839355,16406.13672,17228.14258,13235.33984,12363.33691,11174.36621
F1LYA6,F1LYA6_RAT,87388.24219,83962.23438,90470.07813,93438.76563,101641,78353.71875,103543.0703,98624.91406,90613.11719,75871.52344,81749.34375,83554.1875
F1LYG2,F1LYG2_RAT,14851.6123,3750.728516,13967.05957,8487.943359,17240.73828,21246.03516,12352.30469,17892.88477,6691.96582,16949.85938,10101.34961,3549.274902
F1LYI7,F1LYI7_RAT,57116.73828,60496.76563,61632.58594,68822.55469,61347.91797,64696.19531,67064.9375,60786.875,77714.02344,63799.875,56413.19141,53466.40625
F1LYQ0;Q6B345,F1LYQ0_RAT,7605.007324,4155.477539,8096.640137,7661.207031,5698.179199,2906.68042,2853.024902,5963.160156,7414.109863,8827.55957,2481.837402,3203.571045
F1LYQ8,FARP1_RAT,213071.4375,246247.8125,225033.2969,191234.5156,204012.9531,242760.5781,210027.2031,162147.3906,194564.75,218824.3125,186456.5,195450.6719
F1LYT8,F1LYT8_RAT,623314.9375,578955.1875,549214.6875,413683.9375,476970.1563,624434.375,513352.9375,604282.25,574700.875,517657.3438,546589.875,615010.9375
F1LYZ8,F1LYZ8_RAT,37737.42969,29298.0625,31284.80469,31877.2832,30621.59375,35965.97656,37939.05859,32915.28516,28020.03125,29064.03125,29715.17383,37969.80859
F1LZ38,F1LZ38_RAT,25414.63086,25694.27148,23052.29102,29213.75,23505.78906,24957.11523,25925.78125,28359.89258,25093.24219,25661.2207,21508.91016,22006.44727
F1LZ43,F1LZ43_RAT,84116.42969,96946.01563,93200.83594,91769.19531,91921,102784.2656,93089.10938,96228.33594,85915.90625,83278.45313,84242.63281,75436.85938
F1LZ81;M0R6K4,F1LZ81_RAT,16347.68066,7277.027832,26343.76758,29207.06836,21410.1582,25027.57813,26472.37891,22160.67383,15421.57324,22032.40039,22786.4668,11158.70508
F1LZB7,F1LZB7_RAT,32205.45117,39385.09766,34554.98047,27330.23633,28141.69141,36136.58203,25700.30078,30188.28516,26912.98438,32265.57422,28689.39063,30295.99805
F1LZJ4,F1LZJ4_RAT,37785.26172,50412.90234,63311.94922,41267.98047,47634.19141,40547.26563,47253.69531,43466.48828,54909.96484,43644.51953,45865.11328,36528.74609
F1LZW6,F1LZW6_RAT,23643.29688,10157.1123,26065.22461,18277.85547,22273.35742,19819.91016,23614.99609,19033.42188,29233.43359,14128.75684,25710.2168,16263.29004
F1LZX5,F1LZX5_RAT,33764.08984,27462.13477,33855.52734,37389.84375,35015.71875,40446.67969,34505.55078,36316.78906,35978.1875,43419.99219,38335.30859,32846.10156
F1M018;Q498D9,F1M018_RAT,37101.72656,23861.00977,33599.64844,21163.92969,24056.56055,32934.83984,30357.84766,39762.58984,23778.20117,48768.29688,54488.99219,42420.89063
F1M049,F1M049_RAT,31626.9707,25514.59375,27440.29883,28380.48633,32761.25391,31131.55859,37746.80469,36411.71875,27213.1582,27621.26563,33459.83203,32108.55273
F1M062,F1M062_RAT,29202.31055,29795.67773,36334.22266,35851.50781,31144.76758,37460.92188,29492.82617,34329.60547,42926.55859,32855.3125,33142.55859,33325.69141
F1M0F4;O54923,F1M0F4_RAT,32621.33594,30333.43945,11303.82715,32825.10547,31414.16992,15934.79883,34282.19141,27877.42969,5788.345215,17992.37109,8348.62793,24264.72266
F1M0G0,F1M0G0_RAT,130106.9609,142031.1406,134619.0469,99426.09375,142902.8125,118686.5156,127757.8047,92693.875,125997.4922,108330.6016,125032.3516,123284.6094
F1M0J7,F1M0J7_RAT,62764.77344,65112.90234,68097.61719,64809.97656,65689.63281,76563.74219,82012.71094,64702.82422,67227.04688,66795.35938,61678.87109,64713.91797
F1M0N1,F1M0N1_RAT,8475.750977,5963.663574,10467.50488,570.4876099,4095.446289,8516.773438,15216.36035,14152.54883,3950.641357,8475.203125,9762.211914,8943.725586
F1M0U5,F1M0U5_RAT,22186.73242,30550.14453,22313.33203,31077.88477,29251.36719,34087.33203,30724.15234,38139.64453,26593.85938,33449.22656,27544.28906,29792.76367
F1M0X6,F1M0X6_RAT,20469.28906,25189.71875,24042.61523,29669.91406,28323.58594,32663.54883,22718.49023,25184.75586,49203.10547,36000.73047,30831.37695,24803.77148
F1M0Z1,TRIO_RAT,176984.6875,144996.8438,163923.6406,181021.3906,148606.1094,140000.0313,161297.0156,149803.0938,163113.0156,153226.6875,122670.2734,148695.8906
F1M0Z3;H1UBM8,F1M0Z3_RAT,94972.32813,92667.30469,74749.07813,67738.6875,95142.42188,106482.7031,105478.3516,89633.78906,58171.375,56790.26563,52548.48047,90284.39844
F1M110,F1M110_RAT,150904.3125,185173.2813,140081.8438,150133.3281,164674.5469,151599.8125,127218.1641,150844.9531,135090.5781,148250.8594,129612.4922,168234.75
F1M173;P97527,F1M173_RAT,13333.56641,12278.52148,11937.11719,14440.58789,9583.880859,15703.76855,16707.33789,8817.076172,11662.40039,15200.93164,3138.955078,6587.825195
F1M1A6,F1M1A6_RAT,12165.81348,17978.70508,13829.36719,14406.12891,21201.80078,14009.94629,22872.91016,17539.58008,14031.13281,10374.3252,15589.66992,10515.00293
F1M1B3,F1M1B3_RAT,49616.58984,44327.38281,56821.03906,45425.98047,49443.26563,62554.23828,58781.91406,49754.72266,46300.60547,55916.5625,50070.04688,53022.19922
F1M1C9,F1M1C9_RAT,5741.852051,6832.01123,7027.225586,6196.293457,3251.53125,8061.057617,6851.82959,6732.413086,5184.741211,6015.793457,3352.103516,6958.005859
F1M1D5,F1M1D5_RAT,55252.87109,49784.93359,52697.36328,66561.19531,60588.24609,66304.85938,68644.97656,67539.40625,50596.96484,62855.83984,58406.22266,48067.73047
F1M1Y0;P0DJJ3,F1M1Y0_RAT,452255.75,475825.9063,534559.9375,490585.7188,479490.4063,535406.6875,589156.375,555761.375,504378.5313,458170.7188,519315.4063,560427.5
F1M265;P0C5E3,F1M265_RAT,100251.1016,7699.794434,89792.90625,4134.651855,58459.29297,8055.845703,3426.284912,91453.21875,107538.7891,4764.117188,96840.375,114143.2188
F1M2D4,F1M2D4_RAT,19112.11133,17575.11133,23693.98438,19058.36133,21863.94531,26573.13086,26235.64648,26539.13281,22741.81055,28712.94922,29610.24023,21437.93359
F1M2K6,F1M2K6_RAT,115741.375,124583.1406,117721.1328,127904.7969,110099.3047,133828.8594,134089.7656,118722.6094,112572.3203,120740.4766,113672.0313,107856.5625
F1M324,F1M324_RAT,93785.47656,90792.15625,88138.5625,93082.60938,87538.10938,118401.1094,108529.8672,111235.5313,110778.8828,117786.0781,102335.2266,110162.25
F1M341;G3V9L2,F1M341_RAT,4757.945313,21054.54688,14584.70801,9047.535156,10419.18555,11589.13379,16390.56445,17525.23242,5314.023438,7627.574707,13611.58887,5877.949707
F1M362,F1M362_RAT,133117.3438,101250.5938,127593.4531,128353.3906,85260.10156,131922.1875,131190.3438,120644.1953,131509.6563,107301.2734,115796.6797,123812.0547
F1M378,F1M378_RAT,85034.20313,87347.30469,99275.5625,89183.60938,79383.95313,8420.293945,87234.85156,89812.86719,117077.2344,95286.46094,91499.88281,98128.96094
F1M392,F1M392_RAT,38203.38672,39337.89063,38434.66797,42373.75781,44018.21094,45663.47266,41323.56641,47650.49219,38296.13672,45530.94922,41543.69922,38323.96484
F1M3A4,F1M3A4_RAT,14169.19434,13143.38965,26731.72461,32113.33594,31271.9707,4886.313965,23948.72852,23574.66602,25670.91211,7385.009277,16269.59766,22063.31641
F1M3B1,F1M3B1_RAT,15031.30469,7955.766113,17021.63672,21885.74023,16093.79395,18741.98438,14021.93359,31934.46484,25405.85547,17007.82031,25392.96484,12413.87793
F1M3D2,F1M3D2_RAT,33315.16406,34917.92188,39408.92188,50775.38672,46527.23047,48048.90234,52289.01172,51441.88672,52021.92188,45369.29688,47837.17578,49071.625
F1M3H8,F1M3H8_RAT,103570.6172,98302.57031,90787.16406,92242.39844,125964.4141,100359.9688,96311.20313,81002.48438,91890.49219,103388.4219,95182.82031,99384.60156
F1M3J3;G3V8L4;Q3B7C9;Q6AY89;Q9R050,F1M3J3_RAT,26075.89844,32256.35547,27796.78711,25881.60156,36276.67578,37539.88672,34538.78516,26492.48242,38865.03125,37520.64063,30702.9707,26075.59766
F1M3L7,EPS8_RAT,23249.16797,6739.37207,13385.67383,23542.41602,34336.52344,7104.300293,26551.85938,14580.07324,14128.5293,27447.18359,8958.230469,10435.90527
F1M3M0,F1M3M0_RAT,3193.878906,5845.169922,12488.6123,2350.930908,15628.53809,12039.27051,1876.706787,3020.372803,7958.023438,8246.493164,3059.345947,10215.27539
F1M3P6,F1M3P6_RAT,385902.0313,383932.6875,410573.8438,413894.3125,376274.5,445102.0625,398206.5625,402448.5938,455150.0313,370630.875,357631.0313,383929.875
F1M3U4,F1M3U4_RAT,33432.3125,28307.18164,24760.74219,27553.2793,27505.87891,20511.87891,21128.4668,27093.57813,23660.83398,20732.62695,20938.67773,22046.23438
F1M3W5,F1M3W5_RAT,599696.1875,589768.4375,594460.25,489832.2813,545880.625,598257.25,605190.5625,629239.8125,666629.5,599435.25,697636.6875,622764.625
F1M400,F1M400_RAT,18255.00195,23626.66016,17300.91406,25457.54102,24572.77734,28939.55078,26527.49609,22279.93555,22740.48047,26418.85352,24964.9375,29761.32227
F1M403,F1M403_RAT,129747.7656,128494.1094,128499.1797,128238.8984,169458.4531,119505.0859,135431.8125,157193.875,173983.5469,154917.1875,158576.7344,123677.6328
F1M446,F1M446_RAT,45831.37891,47543.16797,47448.22266,56643.33203,47479.29688,57345.55078,62544.53516,63303.11719,47352.125,57346.35156,50972.30859,59222.35938
F1M471,F1M471_RAT,295192.7813,295292.3438,262772.6875,252185.1406,289500.4688,271530.5938,282546.375,221695.8125,242431.1406,283792.1875,263298.875,277358.375
F1M4A4,F1M4A4_RAT,159769.9063,177806.1094,167222.0625,166289.4688,179767.9219,191419.7656,186371.7188,179556.5156,157763.2813,186150.4063,183525.4375,173562.9375
F1M4B6,F1M4B6_RAT,4077.921875,83629.57813,70863.38281,13633.88086,19409.8457,19565.99219,18267.21484,53453.84766,58897.5625,28204.45898,58739.36328,56182.71484
F1M4H5,F1M4H5_RAT,36064.28906,38561.83594,31939.98242,36928.46094,44695.04297,35731.94531,33576.90625,37567.67188,34942.46484,30269.9668,38959.87891,13447.76465
F1M4I1,F1M4I1_RAT,12234.75977,13658.71484,15847.55957,14130.25098,16318.91895,19507.23047,12478.96777,10688.35645,12572.69922,18416.84375,13410.82129,6804.251953
F1M4I4,F1M4I4_RAT,154426.4219,141984.3438,143896.6094,133041.5313,131749.7813,127549.8984,135721.4844,164280.4688,129152.3203,131878.8906,119808.7188,145286.125
F1M4J1,F1M4J1_RAT,10457.60059,15873.09766,6105.238281,14987.98828,11028.13574,18361.58008,17222.18164,16356.10742,17916.00391,2896.47583,5986.696777,12080.39063
F1M4K6;P70587,F1M4K6_RAT,112278.8438,115200.4453,108060.9063,98111.25,128147.9609,115406.375,124050.5859,99988.57031,110291.8203,107407.5703,107001.7109,120164.25
F1M4N6,F1M4N6_RAT,35702.66797,32658.75195,43176.55078,32142.64063,37616.53125,29318.27734,40479.92578,26988.39648,30025.76563,35854.19922,30079.69336,33316.09766
F1M4Q5,F1M4Q5_RAT,15591.19531,5067.166992,4443.179688,3592.809082,5937.835449,6447.024902,2977.272461,6213.961914,26315.49805,4139.783203,24527.13281,13103.62012
F1M4Q8,F1M4Q8_RAT,50788.96484,43328.28516,39311.67188,51819.62109,43371.78125,54614.33203,67040.02344,74336.39063,69172.99219,62173.12109,56406.84375,48672.12891
F1M4R7;Q9ERQ6,F1M4R7_RAT,313415.5938,315584.9063,266675.3438,310922.8438,311238.9375,267467.7188,293646.9063,262624.3125,387315.2813,287649.1563,274425.5625,296981.4063
F1M5M9,F1M5M9_RAT,106472.2266,113090.7266,95425.35156,120415.1797,102243.4609,118017.5,100969.6328,114637.7656,139373.2969,150358.2031,117874.0078,99711.05469
F1M5N4,F1M5N4_RAT,438708.9375,497037.6875,418091.4063,480434.5625,438305.8438,491629.25,507184.0938,388668.2813,432559.125,432550.5625,388259.0938,414936.75
F1M5Q6,F1M5Q6_RAT,3845.104004,7036.988281,7048.285645,7892.65625,5906.391113,8824.685547,12169.65918,9884.474609,9011.847656,12270.18652,8078.067871,4669.958984
F1M5V2,F1M5V2_RAT,3061.453613,6761.170898,3259.364014,7281.078613,7547.841309,6556.392578,14954.27344,2928.991943,3378.325195,11889.18555,7592.472168,5452.056152
F1M5X2,F1M5X2_RAT,648.5953369,2472.636475,5129.196289,4267.787109,7472.01709,3534.955078,6706.443848,7520.364258,9143.766602,4823.177734,5230.758301,3288.263916
F1M614,F1M614_RAT,29988.75195,31655.58398,29133.94336,20371.88672,14688.08887,25037.93164,26515.125,37082.75781,15791.56836,31737.82227,30858.43945,21480.91211
F1M695,F1M695_RAT,92238.09375,98961.51563,114962.7188,96909.13281,97812.49219,123993.7578,83735.03906,96282.66406,105054.2813,89667.36719,78568.47656,84061.17188
F1M6A8;Q63484,F1M6A8_RAT,49181.55859,44241.19141,43933.82422,41556.71484,43685.28516,43260.14453,44853.67578,40157.55078,41452.33203,44279.07422,47404.82031,42070.26563
F1M6C4,F1M6C4_RAT,14623.61133,18208.76367,13985.12402,12737.33789,2853.053955,12789.22852,24240.23633,21334.89453,20870.01367,12762.27734,23220.23633,16029.25879
F1M6D0,F1M6D0_RAT,10168.55176,3425.282715,7105.350098,11583.66895,5488.849609,8322.262695,6635.873047,5154.200684,15429.45898,6304.489258,7056.808594,9247.333984
F1M6I9,F1M6I9_RAT,27780.58594,31695.91016,22138.57422,22888.60156,29435.96094,14271.85449,25276.51172,21241.07813,26095.40039,10421.19434,28341.16016,25066.2207
F1M6Q3,F1M6Q3_RAT,113482.8672,122194.9844,133385.1406,119115.1172,128516.8672,102309.375,127836.6797,26322.81055,88420.01563,130011.6172,78139.21875,87062.78906
F1M6T6,F1M6T6_RAT,57505.48438,37782.36719,47612.25781,46945.21094,43385.39453,62252.03125,45095.37109,69837.23438,69154.64063,47452.84766,68865.60938,68615.14844
F1M6V6,F1M6V6_RAT,34805.41797,34129.86719,40606.01953,35013.10938,37981.76563,38698.02344,37763.85156,41324.96094,41046.32813,30603.69727,35781.28906,41650.70703
F1M6V8,F1M6V8_RAT,91017.8125,86759.54688,103112.875,117583.2188,89030.07031,102518.8047,123684.4609,113535.4219,86600.3125,91540.3125,94286.08594,92958.3125
F1M6W2;Q6UPR8,F1M6W2_RAT,31840.94141,46799.85156,40853.78125,31274.17383,41147.75391,39723.88672,42389.45313,37605.37109,31810.42969,29667.95898,38676.96094,33780.72266
F1M6X3,F1M6X3_RAT,26500.86523,67306.04688,72990.64844,80591.8125,76307.1875,74878.75781,78940.51563,72547.99219,65050.99219,74646.64844,70795.57031,76523.89844
F1M702,F1M702_RAT,4987.097168,2725.016357,5309.492188,8400.28418,8689.361328,18102.56836,2395.303467,10004.54688,11489.0498,3330.577393,5206.401855,4039.022461
F1M775,DIAP1_RAT,11075.79688,11019.39063,16001.08789,14937.45996,5010.162598,3305.837891,9531.369141,11654.04785,14939.95508,20808.4707,9029.708984,15424.62695
F1M779,F1M779_RAT,9698040,8833062,9466326,9810766,8385597,10559005,9321618,9987870,8479821,8650468,7541817,9159410
F1M787,F1M787_RAT,196772.5781,208710.9844,188468.6875,221269.1094,199990.9531,195837.0781,215989.8281,178741.2031,179668.6406,173316.0313,174778.7813,177861.3594
F1M790;Q62786,F1M790_RAT,7637.729492,3774.110596,5207.955566,3642.770996,8670.063477,7205.651367,9460.598633,4680.072754,8545.549805,3161.465088,4930.158691,6663.787598
F1M7B8,F1M7B8_RAT,29720.64844,38223.86328,43761.54297,35142.67188,45300.22656,35671.33203,36487.69531,38371.80469,37614.62891,38740.69922,42251.78516,48265.30469
F1M7K7;Q8VHW5,F1M7K7_RAT,36929.71875,39923.59766,40939.41406,43683.10547,42148.39844,43562.65625,39943.16406,41310.01563,52509.63281,32052.41992,39317.69141,37175.95313
